Datum;Zeit;Sens1;Sens2;Sens3;Sens4;Sens5;Sens6;Sens7;Sens8;Sens9;Sens10;Sens11;Sens12;Sens13;Sens14;Sens15;Sens16;Ausg1;Drehzst_A1;Ausg2;Drehzst_A2;Ausg3;Ausg4;Ausg5;Ausg6;Drehzst_A6;Ausg7;Drehzst_A7;Ausg8;Ausg9;Ausg10;Ausg11;Ausg12;Ausg13;kW1;kWh1;kW2;kWh2
26.05.2017; 21:02:00; 36,7; 76,7; 50,3; 59,5; 28,5; 50,2; 36,2; 78,4; 77,8; 24,2; 0,0; 27,7; 59,8; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:04:00; 36,6; 76,7; 50,2; 59,4; 28,4; 50,0; 35,9; 78,3; 77,8; 24,2; 0,0; 27,3; 59,7; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:06:00; 36,4; 76,7; 50,1; 59,4; 28,3; 49,9; 35,7; 78,4; 77,8; 24,2; 0,0; 27,0; 59,6; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:08:00; 36,2; 76,7; 50,0; 59,3; 28,2; 49,7; 35,7; 78,3; 77,9; 24,2; 0,0; 26,7; 59,5; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:10:00; 36,1; 76,6; 50,0; 59,2; 28,2; 49,5; 35,5; 78,4; 77,9; 24,2; 0,0; 26,5; 59,4; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:12:00; 35,9; 76,6; 49,9; 59,1; 28,1; 49,4; 35,4; 78,3; 77,8; 24,2; 0,0; 26,3; 59,2; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:14:00; 35,7; 76,6; 49,9; 59,1; 28,1; 49,1; 35,2; 78,4; 77,8; 24,1; 0,0; 26,1; 59,1; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:16:00; 35,6; 76,6; 49,8; 59,1; 28,0; 48,9; 35,2; 78,3; 77,9; 24,2; 0,0; 25,9; 58,9; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:18:00; 35,5; 76,6; 49,7; 59,0; 28,0; 48,9; 35,0; 78,3; 77,8; 24,1; 0,0; 25,7; 58,9; 24,4; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:20:00; 35,2; 76,6; 49,5; 58,9; 27,9; 48,7; 34,9; 78,3; 77,8; 24,1; 0,0; 25,5; 58,8; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:22:00; 35,1; 76,6; 49,5; 58,9; 27,8; 48,5; 34,8; 78,3; 77,8; 24,1; 0,0; 25,4; 58,6; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:24:00; 34,9; 76,6; 49,5; 58,9; 27,7; 48,4; 34,7; 78,3; 77,8; 24,1; 0,0; 25,4; 58,5; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:26:00; 34,8; 76,6; 49,4; 58,9; 27,7; 48,2; 34,5; 78,3; 77,8; 24,1; 0,0; 25,2; 58,4; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:28:00; 34,6; 76,6; 49,4; 58,9; 27,7; 48,0; 34,3; 78,3; 77,8; 24,1; 0,0; 25,0; 58,2; 24,5; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:30:00; 34,4; 76,6; 49,4; 58,8; 27,7; 47,9; 34,2; 78,3; 77,8; 24,1; 0,0; 25,0; 58,1; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:32:00; 34,3; 76,6; 49,3; 58,8; 27,6; 47,7; 34,2; 78,3; 77,8; 24,1; 0,0; 24,8; 58,0; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:34:00; 34,2; 76,6; 49,1; 58,7; 27,5; 47,5; 34,0; 78,3; 77,8; 24,0; 0,0; 24,7; 57,9; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:36:00; 34,0; 76,6; 49,1; 58,8; 27,4; 47,4; 33,9; 78,3; 77,8; 24,0; 0,0; 24,6; 57,8; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:38:00; 33,8; 76,6; 49,0; 58,7; 27,4; 47,2; 33,8; 78,3; 77,8; 24,1; 0,0; 24,5; 57,5; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:40:00; 33,7; 76,6; 48,9; 58,7; 27,4; 47,1; 33,7; 78,3; 77,8; 24,0; 0,0; 24,4; 57,4; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:42:00; 33,5; 76,6; 48,9; 58,6; 27,3; 46,9; 33,6; 78,3; 77,8; 24,0; 0,0; 24,3; 57,3; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:44:00; 33,3; 76,6; 48,9; 58,5; 27,2; 46,8; 33,5; 78,3; 77,8; 24,0; 0,0; 24,2; 57,2; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:46:00; 33,2; 76,6; 48,9; 58,5; 27,1; 46,7; 33,4; 78,3; 77,8; 24,0; 0,0; 24,1; 57,1; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:48:00; 33,1; 76,6; 48,7; 58,5; 27,1; 46,4; 33,2; 78,3; 77,8; 24,0; 0,0; 24,0; 56,9; 24,4; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:50:00; 32,9; 76,6; 48,7; 58,5; 27,1; 46,4; 33,2; 78,3; 77,8; 24,0; 0,0; 24,0; 56,9; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:52:00; 32,8; 76,6; 48,7; 57,9; 27,0; 46,2; 33,1; 78,3; 77,8; 24,0; 0,0; 23,9; 56,8; 24,4; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:54:00; 32,6; 76,6; 48,5; 58,0; 27,0; 46,1; 33,0; 78,3; 77,8; 24,0; 0,0; 23,8; 56,6; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:56:00; 32,5; 76,6; 48,6; 57,8; 27,0; 45,9; 32,8; 78,3; 77,8; 24,0; 0,0; 23,7; 56,4; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 21:58:00; 32,3; 76,6; 48,5; 55,6; 26,9; 45,8; 32,8; 78,3; 77,8; 24,0; 0,0; 23,6; 56,3; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:00:00; 32,2; 76,6; 48,4; 53,8; 26,8; 45,6; 32,7; 78,3; 77,8; 24,0; 0,0; 23,5; 56,1; 24,3; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:02:00; 32,1; 76,6; 48,3; 48,9; 26,8; 45,5; 32,6; 78,3; 77,8; 24,0; 0,0; 23,5; 55,9; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:04:00; 31,8; 76,6; 48,2; 55,2; 26,8; 45,4; 32,5; 78,3; 77,8; 23,9; 0,0; 23,4; 55,7; 24,3; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:06:00; 31,8; 76,6; 48,2; 57,3; 26,8; 45,2; 32,4; 78,3; 77,7; 23,9; 0,0; 23,4; 55,4; 24,3; 28,3; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:08:00; 31,7; 76,6; 48,1; 58,3; 26,7; 45,0; 32,3; 78,3; 77,8; 23,9; 0,0; 23,3; 55,3; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:10:00; 31,6; 76,6; 48,1; 58,7; 26,7; 44,9; 32,2; 78,3; 77,8; 23,9; 0,0; 23,1; 55,2; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:12:00; 31,3; 76,6; 48,0; 59,1; 26,6; 44,8; 32,1; 78,3; 77,7; 23,9; 0,0; 23,1; 55,0; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:14:00; 31,2; 76,6; 47,9; 59,4; 26,6; 44,6; 32,0; 78,3; 77,7; 23,9; 0,0; 23,0; 54,8; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:16:00; 31,1; 76,6; 47,9; 59,5; 26,6; 44,4; 31,9; 78,2; 77,7; 23,9; 0,0; 23,0; 54,6; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:18:00; 31,0; 76,5; 47,9; 59,8; 26,5; 44,4; 31,8; 78,3; 77,7; 23,8; 0,0; 22,9; 54,5; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:20:00; 30,8; 76,6; 47,8; 59,9; 26,5; 44,2; 31,7; 78,2; 77,7; 23,8; 0,0; 22,8; 54,4; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:22:00; 30,7; 76,6; 47,8; 59,9; 26,5; 44,1; 31,7; 78,3; 77,7; 23,8; 0,0; 22,7; 54,2; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:24:00; 30,6; 76,5; 47,8; 60,0; 26,4; 43,9; 31,6; 78,3; 77,7; 23,8; 0,0; 22,5; 53,9; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:26:00; 30,4; 76,6; 47,6; 60,1; 26,4; 43,8; 31,5; 78,2; 77,7; 23,8; 0,0; 22,5; 53,8; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:28:00; 30,2; 76,6; 47,6; 60,1; 26,4; 43,7; 31,5; 78,2; 77,7; 23,8; 0,0; 22,4; 53,6; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:30:00; 30,1; 76,6; 47,5; 60,1; 26,3; 43,5; 31,3; 78,2; 77,7; 23,8; 0,0; 22,3; 53,4; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:32:00; 30,0; 76,5; 47,5; 60,2; 26,3; 43,4; 31,2; 78,2; 77,7; 23,7; 0,0; 22,2; 53,3; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:34:00; 29,9; 76,5; 47,4; 60,1; 26,3; 43,2; 31,2; 78,2; 77,7; 23,7; 0,0; 22,1; 53,2; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:36:00; 29,7; 76,5; 47,4; 60,0; 26,2; 43,2; 31,2; 78,2; 77,6; 23,7; 0,0; 22,0; 52,9; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:38:00; 29,7; 76,5; 47,4; 60,0; 26,2; 43,0; 31,1; 78,2; 77,6; 23,7; 0,0; 21,9; 52,8; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:40:00; 29,5; 76,5; 47,4; 59,9; 26,2; 42,9; 31,0; 78,2; 77,7; 23,7; 0,0; 21,8; 52,7; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:42:00; 29,4; 76,6; 47,3; 59,9; 26,1; 42,7; 30,9; 78,2; 77,6; 23,7; 0,0; 21,7; 52,5; 24,2; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:44:00; 29,2; 76,5; 47,3; 59,9; 26,1; 42,7; 30,9; 78,2; 77,6; 23,7; 0,0; 21,7; 52,4; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:46:00; 29,1; 76,4; 47,2; 59,8; 26,1; 42,5; 30,7; 78,2; 77,6; 23,7; 0,0; 21,5; 52,2; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:48:00; 29,0; 76,5; 47,2; 59,8; 26,0; 42,4; 30,7; 78,1; 77,6; 23,7; 0,0; 21,5; 52,0; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:50:00; 28,9; 76,5; 47,2; 59,7; 26,0; 42,2; 30,7; 78,2; 77,5; 23,7; 0,0; 21,4; 51,9; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:52:00; 28,7; 76,5; 47,0; 59,7; 26,0; 42,2; 30,6; 78,1; 77,6; 23,7; 0,0; 21,3; 51,8; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:54:00; 28,6; 76,5; 47,0; 59,5; 26,0; 42,1; 30,5; 78,2; 77,6; 23,7; 0,0; 21,2; 51,6; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:56:00; 28,5; 76,5; 47,0; 59,6; 26,0; 41,9; 30,4; 78,1; 77,6; 23,7; 0,0; 21,1; 51,4; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 22:58:00; 28,3; 76,5; 46,9; 59,5; 26,0; 41,8; 30,3; 78,1; 77,6; 23,7; 0,0; 21,1; 51,3; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:00:00; 28,2; 76,5; 46,9; 59,5; 26,0; 41,7; 30,3; 78,2; 77,5; 23,7; 0,0; 21,0; 51,1; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:02:00; 28,1; 76,5; 46,9; 59,4; 26,0; 41,6; 30,2; 78,1; 77,6; 23,6; 0,0; 21,0; 50,9; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:04:00; 28,1; 76,5; 46,9; 59,4; 25,9; 41,5; 30,2; 78,1; 77,6; 23,6; 0,0; 20,9; 50,8; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:06:00; 28,0; 76,4; 46,7; 59,4; 25,9; 41,3; 30,1; 78,1; 77,6; 23,7; 0,0; 20,8; 50,6; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:08:00; 27,9; 76,5; 46,7; 59,4; 25,9; 41,2; 30,1; 78,1; 77,5; 23,7; 0,0; 20,8; 50,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:10:00; 27,8; 76,4; 46,7; 59,4; 25,8; 41,2; 30,0; 78,1; 77,6; 23,6; 0,0; 20,8; 50,2; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:12:00; 27,7; 76,4; 46,7; 59,3; 25,8; 41,0; 29,9; 78,1; 77,6; 23,6; 0,0; 20,7; 50,0; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:14:00; 27,6; 76,5; 46,6; 59,2; 25,8; 40,9; 29,8; 78,1; 77,6; 23,6; 0,0; 20,7; 49,9; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:16:00; 27,5; 76,4; 46,6; 59,2; 25,7; 40,8; 29,8; 78,1; 77,5; 23,7; 0,0; 20,7; 49,7; 24,1; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:18:00; 27,4; 76,4; 46,5; 59,1; 25,7; 40,7; 29,7; 78,1; 77,5; 23,7; 0,0; 20,6; 50,2; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:20:00; 27,3; 76,4; 46,5; 59,1; 25,7; 40,6; 29,7; 78,1; 77,5; 23,6; 0,0; 20,6; 50,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:22:00; 27,2; 76,4; 46,4; 59,1; 25,7; 40,4; 29,7; 78,1; 77,5; 23,6; 0,0; 20,5; 50,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:24:00; 27,0; 76,5; 46,4; 59,1; 25,7; 40,4; 29,6; 78,1; 77,5; 23,6; 0,0; 20,5; 50,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:26:00; 27,0; 76,4; 46,4; 58,9; 25,7; 40,2; 29,6; 78,1; 77,5; 23,6; 0,0; 20,4; 50,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:28:00; 26,9; 76,4; 46,4; 58,9; 25,7; 40,2; 29,5; 78,1; 77,5; 23,6; 0,0; 20,4; 50,6; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:30:00; 26,8; 76,4; 46,3; 58,9; 25,7; 40,1; 29,5; 78,1; 77,5; 23,7; 0,0; 20,3; 50,9; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:32:00; 26,7; 76,4; 46,2; 58,9; 25,6; 39,9; 29,3; 78,1; 77,5; 23,6; 0,0; 20,3; 51,1; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:34:00; 26,5; 76,4; 46,1; 58,8; 25,6; 39,8; 29,4; 78,0; 77,4; 23,6; 0,0; 20,2; 51,3; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:36:00; 26,5; 76,4; 46,0; 58,8; 25,6; 39,7; 29,3; 78,0; 77,5; 23,6; 0,0; 20,1; 51,4; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:38:00; 26,5; 76,4; 45,9; 58,8; 25,5; 39,7; 29,2; 78,0; 77,4; 23,6; 0,0; 20,1; 51,5; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:40:00; 26,4; 76,4; 45,9; 58,7; 25,5; 39,6; 29,2; 78,1; 77,4; 23,6; 0,0; 20,1; 51,5; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:42:00; 26,3; 76,3; 45,8; 58,7; 25,5; 39,5; 29,1; 78,1; 77,4; 23,6; 0,0; 20,0; 51,5; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
26.05.2017; 23:44:00; 26,1; 76,3; 45,8; 58,6; 25,5; 39,3; 29,1; 78,1; 77,4; 23,6; 0,0; 20,0; 51,5; 24,0; 28,2; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25204,6; 0,0; 0,0;
